Majority protein IDs	0.027h-1	0.044h-1	0.102h-1	0.152h-1	0.214h-1	0.254h-1	0.284h-1	0.334h-1	0.379h-1
P40055	10.384525258306109	10.608375747177202	10.970813130350123	11.40129304282757	11.043234564991758	11.351950893018463	11.164376155966476	11.464520825636106	11.2583167979935
P47077	9.901429389186488	10.226407141659418	10.469612399958816	10.702270842985804	10.138111440833935	10.349294658512138	10.329490561406583	10.238071411667505	10.089077697639407
P49626	14.649695615942205	14.631089842793127	14.766333332309358	14.92802745993284	14.618973116310979	14.97735888895348	15.021619044127867	15.16028822997785	15.079845952408522
P53090	14.995411911440323	15.65555666935573	16.356620825523997	16.53561154716781	16.032874892259102	16.01190534698872	16.032967456931853	16.141773347129238	16.05538905049888
P53316	10.540225451179838	10.417801192669637	11.006740785079927	10.903881185197074	10.39101174402424	10.348352539658162	10.4951406887937	10.182117859881563	9.762596556032694
P54885	14.258165971814456	14.37873068870708	14.846551299601797	15.032154929136821	14.596544076759654	14.729858989229385	14.762086435249747	14.830456061483176	14.795537096193945
Q02486	17.4998060954524	17.383675363124016	17.206546469857855	17.174568119893262	16.568371998727574	16.548179836169805	16.452210921074684	16.284207093149213	15.979411177191764
Q03532	12.228627852846454	12.502603293061785	13.140294660495833	13.494329695648531	13.286534453778563	13.612711879794515	13.734425674755231	13.856044910828114	13.906980632309892
Q04458	13.910034284333667	13.762393541365723	13.541158101357873	13.392887437123866	12.617835740165662	12.284797744169365	12.04650327470524	11.605875720569406	11.226366953438468
Q05946	10.228295273507852	10.349555345979327	10.753699759074486	11.054259519988788	10.749725323087151	11.010112112236163	11.121068416027562	11.203062060566369	11.1295330221255
Q06344	10.120232881347375	10.230711250582543	10.613785331932613	10.659571265332257	10.001899194268503	10.412007030027858	10.520408883334843	11.425310256132727	11.600811633470887
Q06678	11.92008098549701	12.004981517475775	12.709885304422453	12.982381318096005	12.735399193849545	13.107233290615088	13.311928993612803	13.237027287992701	13.101122365809026
Q08645	11.711926926880327	11.718408228443835	12.080146675517426	12.131449779537988	11.797540352093794	11.898038199929589	11.907636861000135	11.904005842945278	11.950962731032318
Q10740	12.402070632128193	12.29277253679031	12.214825089757705	12.203010280695151	11.688440934729218	11.715911868662834	11.62146754191052	11.655673930263578	11.419745556189046
Q12122	14.116812173568448	14.272534502726732	14.58659149912922	14.707439337165514	14.203612544158188	14.169718500525091	14.259977612518094	14.57401281817328	14.605092471780825
Q12363	17.50535643174496	17.414263205551535	17.22168546386773	17.13525370651117	16.194519408930386	15.800946614173927	15.428858720523284	15.466433063329587	15.230054626841468
Q12532	10.372911080197365	10.38541716995388	10.598173515319939	10.794561184072254	10.206639638491783	10.307567644815238	10.471344687074671	10.421687679953276	10.519544450056562
O13297	10.184120080551656	10.136104224591804	10.314288914205726	10.441311334382878	9.886507128557326	10.132223061150967	9.986592857590596	10.00720324886297	9.78172208421954
P00899	13.90784613025545	14.265832228611409	15.010933193786656	15.074339369713103	14.550080793048298	14.539066764157628	14.494924079131119	14.630967967787733	14.561671061654017
P05737	17.702590080054513	17.814779730064	18.244424305804788	18.557445137709205	18.213281052994322	18.515025088661496	18.62692917587307	18.741811839648513	18.657910937542862
P05748	17.708993253861344	17.78236711650284	18.26131628125763	18.51536100332533	18.21114052932562	18.524621800108743	18.582657097722603	18.726774974916893	18.646242234605005
P06102	10.771380837393178	10.827782877747424	11.140580199928566	11.251878232415237	10.537020291642763	11.127560160765388	11.17316586137305	11.119646888324581	10.905908614014908
P07991	15.504519771791314	15.313470447420205	15.070942044213476	14.773380501228738	14.051555920572822	13.87328973845627	12.82260173041032	11.825503451865895	11.611425239662315
P12695	15.651245567305004	15.713845156231816	15.876260068420851	15.965579284177096	15.532115910114117	15.684213312988847	15.626076944176107	15.535393272181135	15.26863463920498
P20449	13.69611983942981	13.580501199358716	13.653160811464984	13.847790881711084	13.38277356956744	13.630925704983985	13.660334757128734	13.792863950465883	13.674143170328966
P27616	15.450439528952518	15.673734559469745	15.986415440992246	16.26912875010341	15.98155675074748	16.24423190031738	16.252887601458518	16.00465678479172	15.877940428378956
P29952	14.995281213299892	15.112093191077157	15.358058281308459	15.505935213558523	15.105609376740414	15.255362328581322	15.236043125187015	15.367804377637983	15.242680132577053
P30665	10.105101361658695	10.120301010842782	10.196846901248348	10.471183672894831	10.295065073020703	10.501134341181402	10.30587257891667	10.515875454093884	10.228008106633549
P32386	9.401932940284736	9.520419434625227	9.839006112553546	9.852799077107111	9.135026926009267	9.467916688863871	9.419184677565207	9.527210007904037	9.391487670747697
P32769	11.124577176208854	11.316781552093842	11.788861025044458	11.928698001867083	11.633887579524353	11.63878480995807	11.79248434740497	11.85834929560151	11.718986574316219
P32892	10.417479519491993	10.478916428810416	11.052653561748325	11.287251322783991	11.067976181201818	11.421538385046032	11.438662983098824	11.599016228775575	11.58785621897843
P34077	10.605205817003071	10.529517103766544	10.692660347559064	10.810247848813646	10.36741582727643	10.408993123949617	10.290715874593385	10.452337173950378	10.320904501799012
P34160	10.864302822987002	10.91775630783176	11.013374002132371	11.147595714045195	10.676052178876825	10.876072554578291	10.787279998138796	10.788286526094883	10.554788880583565
P35197	11.915983267592626	11.918962462630377	12.189415271202177	12.474536332618369	12.132915348278045	12.38220674284417	12.277124742177554	12.421326736714036	12.295952539930498
P35719	14.561695512749079	14.607703296454769	14.640007125928335	14.569009839167427	13.819231652389256	13.69223649614182	13.488379623921285	13.274269839660441	12.969743865784162
P36139	15.703927932548819	15.259585821650166	14.791652460837941	14.60168285583382	13.42205826286396	13.064787353524144	13.252800430270419	13.076419335589984	13.219718873985933
P38688	10.582230825892346	10.63653861221035	10.839740086435427	11.062794948014588	10.57072803526989	10.713896580230678	10.643201669284219	10.554274937954812	10.403816408107415
P38845	14.705354125017983	14.330768577995057	14.062612484104767	14.11050791067388	13.377560135320138	13.428339847364645	13.2373419038464	13.191781227412523	12.976247902007417
P39685	9.955021684209653	10.039841053301696	10.16921092699417	10.180431840802104	9.821170477086646	9.986221713860607	9.863809466724154	9.966926193192581	9.698154623434256
P39705	10.08158283613006	10.026120279160745	10.263936128371467	10.498216503127441	9.954002034972563	10.038106213641408	10.082089324122999	10.197067390589078	10.205200681999356
P39954	17.080276127801863	17.358034095277674	18.256276568658002	18.57160775230074	18.35874232283448	18.79961424776792	18.882315498758157	18.769952106835806	18.584868385668052
P40017	12.490273429587871	12.591889502460532	12.854941511766926	12.951920891917435	12.544284054719487	12.590209958805763	12.4009928440893	11.312192056171797	10.68320016026389
P40495	15.372465282180185	15.344135664464062	15.727698496274078	15.936394305719178	15.644171212212768	15.900182321821285	15.967156143111637	16.121612701886026	15.983625280652634
P40531	16.26592059686069	16.005684444781586	16.054359304392328	16.169613441501472	15.692828760794065	15.823687092299162	15.773386286023294	15.69865841566491	15.491643275567034
P41338	15.267674232531197	15.401137790915936	15.830294699117886	15.884912163804794	15.285133143910699	15.211647196745005	15.13250544406837	15.10557798504108	14.8960326473052
P42842	10.054075655039744	10.245899907338377	10.74660640054538	10.887797122538633	10.49731598389807	10.683818962425693	10.676038479039404	10.528114026364166	10.511367233839392
P42935	10.398363677743847	10.399404084116401	10.694303619399566	10.801302449059927	10.568190054299993	10.799584121889433	10.906385345167237	11.288358426281151	11.126542001990227
P47075	11.183437576506915	11.165138837956812	11.735731452256434	11.728990965049439	11.564179052063864	11.527451111116507	11.78894370431642	11.930524027610465	11.740441543992075
P50095	15.563364069910598	15.3936960760025	15.713274297054813	15.94440943163716	15.871732059202328	16.286678962616044	16.33701469610909	16.392651848628017	16.229801543375732
P53075	13.024369970566408	13.062390769909213	13.288160951409488	13.276473736538515	12.776705676320798	12.728620922617344	12.683719325753495	12.496935921209902	12.4519456284907
P53598	15.654410291726979	15.855771685291478	16.325637367975023	16.539315005761214	16.204979065011287	16.374907823660408	16.0852601131441	15.618736748841776	15.194785997568182
P53691	15.923175570332024	15.604556567752478	15.271905855608647	15.198580934483147	14.582978459446577	14.726999544385404	14.616325204338288	14.512179304216167	14.404373638353407
P53741	11.402800551263612	11.387480890396997	11.703207433518411	11.890932567032353	11.497019021885981	11.781740372741716	11.91462220043041	12.110133868162501	12.117792891030804
P53946	11.14623007618482	11.070853835457239	11.462454880706344	11.46582039389173	11.10581757424494	11.277707947344927	11.305649196784909	11.31699840523984	11.152642993042074
P54780	15.51115408119002	15.742763045063596	15.974986605881607	16.125533180824934	15.901172820695232	16.122545257152048	16.22891903464811	16.352142328191587	16.327852073153156
Q02785	11.38992660628974	11.261195254379164	11.926583660114181	12.141432330111492	11.995829677943185	12.632193228861174	12.603381794408085	11.696835862949346	10.975495837464312
Q04697	14.740796961386359	14.67965281224522	14.854806045982235	14.989327322426524	14.569887767960857	14.651398987857263	14.508200155415587	14.315802141583026	14.113663044303351
Q04894	14.497230660078912	14.92257119702747	15.742721234646512	16.102536492572742	15.815410208319179	16.103280180630083	16.08184609965493	15.807017002522386	15.738022374835472
Q05016	15.403789885282205	15.359603231576056	15.495743084016938	15.656854706126675	15.292899030771071	15.400009013136286	15.463925961213825	15.653890808421892	15.561836686774868
Q06103	13.991202727013453	13.931002546018805	14.033898323702372	14.0867944873155	13.624883516394295	13.673240152914577	13.688060978955827	13.56351301876224	13.468330612436153
Q07381	10.411917973555513	10.35493474328809	10.64796928099169	10.857819858353823	10.639024044962401	10.880587795426488	10.991707299851486	10.940980205067692	10.93121334730872
Q07457	10.674724835348387	11.115213676558001	10.758230183519835	11.08709930092295	10.694910382168745	10.899265203995299	10.729223491978756	10.805039798208517	10.240753224961141
Q07478	15.393759130052233	15.392893632512086	15.575437434654095	15.744016448335746	15.343124929731866	15.551245164976462	15.530618656853852	15.669168586519596	15.567931476409228
Q12166	13.046108762844767	13.02618650191161	13.552104730801961	13.59489715007788	13.322552105440376	13.512959954660689	13.567975039432731	13.949059610372004	14.04445424102058
Q12213	15.26931419004886	15.256410899236997	15.347883502034225	15.407969937116917	14.992221152494228	15.219423241612136	15.23609969581116	15.132840844686235	15.032335789820456
Q12271	9.185575922258687	9.178538856619152	9.381764927600297	8.745371381743166	9.293022002958143	8.750501736615385	8.719250919516833	8.806693638576224	8.748699723442302
P04076	14.549806672997256	15.267071797730422	15.905064733261773	15.843591980424765	14.969108021244987	14.4938218522888	14.62114686762502	15.00297456309987	15.011807298176171
P05150	15.320284813551506	15.817470463164394	16.301887385334023	16.42593648815032	15.876361795752993	16.072190550616657	16.07664790378429	15.991558065974205	15.812284041232465
P09032	11.604306248558245	11.640080166829222	11.893612569079469	11.936392248577208	11.893150055831264	11.845355553668622	11.942815298638331	12.088550398299018	12.043115333872846
P09938	17.395737489356204	17.347580093979808	17.179600933650306	17.094067881699186	16.194221647024982	16.091468354811276	15.589667888879722	15.282096179508015	15.16808453683833
P0CX40:P0CX39	17.719955039552993	17.85820942793985	18.221834404522838	18.483593384626126	18.17073587983952	18.47029854205279	18.56343266230979	18.80253958215028	18.741164023084394
P0CX83:P0CX82	17.73873821227011	17.918121475698428	18.307276424929444	18.55330248415861	18.289255683787307	18.644412766753724	18.66717533253336	18.82935981517001	18.748513890057666
P20424	11.364569487403013	11.543820330087785	11.819001676151426	12.045303579063079	11.668440053235727	11.997759735026019	11.940426822127112	12.067443155226806	11.991659310543488
P21304	12.590300409077672	12.596284342242203	12.90875265608462	12.993263087447813	12.713649363460878	12.982687281312119	12.971338357761633	13.018980891878519	12.976288339815746
